run,type,module,name,attrname,attrvalue,value,vectime,vecvalue,,,,
General-97-20210519-12:19:07-25233,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021020000542,0.021020000542,,,,
General-97-20210519-12:19:07-25233,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-97-20210519-12:19:07-25233,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-97-20210519-12:19:07-25233,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-98-20210519-12:19:08-25238,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021059999683,0.021059999683,,,,
General-98-20210519-12:19:08-25238,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-98-20210519-12:19:08-25238,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-98-20210519-12:19:08-25238,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-62-20210519-12:18:50-25054,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.018750000369,0.018750000369,,,,
General-62-20210519-12:18:50-25054,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-62-20210519-12:18:50-25054,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-62-20210519-12:18:50-25054,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-50-20210519-12:18:44-24993,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.02101999961,0.02101999961,,,,
General-50-20210519-12:18:44-24993,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-50-20210519-12:18:44-24993,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-50-20210519-12:18:44-24993,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-51-20210519-12:18:44-24999,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021159999862,0.021159999862,,,,
General-51-20210519-12:18:44-24999,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-51-20210519-12:18:44-24999,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-51-20210519-12:18:44-24999,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-52-20210519-12:18:45-25004,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019759999912,0.019759999912,,,,
General-52-20210519-12:18:45-25004,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-52-20210519-12:18:45-25004,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-52-20210519-12:18:45-25004,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-53-20210519-12:18:45-25009,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020979999888,0.020979999888,,,,
General-53-20210519-12:18:45-25009,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-53-20210519-12:18:45-25009,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-53-20210519-12:18:45-25009,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-54-20210519-12:18:46-25014,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019659999964,0.019659999964,,,,
General-54-20210519-12:18:46-25014,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-54-20210519-12:18:46-25014,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-54-20210519-12:18:46-25014,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-55-20210519-12:18:46-25019,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020050000024,0.020050000024,,,,
General-55-20210519-12:18:46-25019,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-55-20210519-12:18:46-25019,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-55-20210519-12:18:46-25019,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-56-20210519-12:18:47-25024,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021100000219,0.021100000219,,,,
General-56-20210519-12:18:47-25024,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-56-20210519-12:18:47-25024,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-56-20210519-12:18:47-25024,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-57-20210519-12:18:47-25029,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.02120999966,0.02120999966,,,,
General-57-20210519-12:18:47-25029,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-57-20210519-12:18:47-25029,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-57-20210519-12:18:47-25029,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-58-20210519-12:18:48-25034,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020319999985,0.020319999985,,,,
General-58-20210519-12:18:48-25034,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-58-20210519-12:18:48-25034,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-58-20210519-12:18:48-25034,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-59-20210519-12:18:48-25039,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020649999703,0.020649999703,,,,
General-59-20210519-12:18:48-25039,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-59-20210519-12:18:48-25039,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-59-20210519-12:18:48-25039,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-60-20210519-12:18:49-25044,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019930000274,0.019930000274,,,,
General-60-20210519-12:18:49-25044,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-60-20210519-12:18:49-25044,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-60-20210519-12:18:49-25044,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-61-20210519-12:18:49-25049,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020179999734,0.020179999734,,,,
General-61-20210519-12:18:49-25049,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-61-20210519-12:18:49-25049,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-61-20210519-12:18:49-25049,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-99-20210519-12:19:08-25243,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019719999606,0.019719999606,,,,
General-99-20210519-12:19:08-25243,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-99-20210519-12:19:08-25243,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-99-20210519-12:19:08-25243,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-63-20210519-12:18:50-25059,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021440000364,0.021440000364,,,,
General-63-20210519-12:18:50-25059,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-63-20210519-12:18:50-25059,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-63-20210519-12:18:50-25059,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-64-20210519-12:18:51-25064,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020970000393,0.020970000393,,,,
General-64-20210519-12:18:51-25064,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-64-20210519-12:18:51-25064,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-64-20210519-12:18:51-25064,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-65-20210519-12:18:51-25069,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020660000129,0.020660000129,,,,
General-65-20210519-12:18:51-25069,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-65-20210519-12:18:51-25069,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-65-20210519-12:18:51-25069,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-66-20210519-12:18:51-25074,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020399999662,0.020399999662,,,,
General-66-20210519-12:18:51-25074,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-66-20210519-12:18:51-25074,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-66-20210519-12:18:51-25074,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-67-20210519-12:18:52-25079,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.021459999817,0.021459999817,,,,
General-67-20210519-12:18:52-25079,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-67-20210519-12:18:52-25079,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-67-20210519-12:18:52-25079,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-68-20210519-12:18:52-25084,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.017879999916,0.017879999916,,,,
General-68-20210519-12:18:52-25084,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-68-20210519-12:18:52-25084,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-68-20210519-12:18:52-25084,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-69-20210519-12:18:53-25089,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.019560000367,0.019560000367,,,,
General-69-20210519-12:18:53-25089,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-69-20210519-12:18:53-25089,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-69-20210519-12:18:53-25089,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-70-20210519-12:18:53-25094,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.017650000492,0.017650000492,,,,
General-70-20210519-12:18:53-25094,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-70-20210519-12:18:53-25094,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-70-20210519-12:18:53-25094,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-71-20210519-12:18:54-25099,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.02123000051,0.02123000051,,,,
General-71-20210519-12:18:54-25099,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-71-20210519-12:18:54-25099,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-71-20210519-12:18:54-25099,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-72-20210519-12:18:54-25104,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.020469999846,0.020469999846,,,,
General-72-20210519-12:18:54-25104,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-72-20210519-12:18:54-25104,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-72-20210519-12:18:54-25104,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
General-73-20210519-12:18:55-25109,vector,EarthquakeDetector.M,latencyMain:vector,,,,0.02042000028,0.02042000028,,,,
General-73-20210519-12:18:55-25109,attr,EarthquakeDetector.M,latencyMain:vector,interpolationmode,none,,,,,,,
General-73-20210519-12:18:55-25109,attr,EarthquakeDetector.M,latencyMain:vector,source,latency,,,,,,,
General-73-20210519-12:18:55-25109,attr,EarthquakeDetector.M,latencyMain:vector,title,"latency, vector",,,,,,,
